search_keyword,label,title,video_id,view_count,like_count,comment_count,published_at
소개,0,교복이 화려해서 놀랬습니다 멤버들 첫 교복 소개 하기 aroundtheworld 교복 ootd 재밌는영상 웃긴영상 예능,oUYvAxh9GmI,823607,12792,425,2025-03-24T08:00:39Z
논란,1,BTS 새 앨범 홍보 영상 인종차별 논란 quot 화이트워싱 quot 지적 SBS 굿모닝연예,Z3AF_TegNLM,18814,54,36,2026-03-24T23:34:04Z
정보,0,꽈리고추 절대 그냥 만들지 마세요 건강 건강정보 음식,k5rZipkEeJs,1001,10,0,2026-03-31T05:00:00Z
비리,1,quot 대통령이 맨날 말하는데 quot 지식재산처 비리 발견한 최혁진의 따끔한 일갈,8BUTdDokAOE,8871,335,33,2026-03-30T09:09:39Z
실체,1,quot 39 김건희 무혐의 39 정해놓고 수사보고서 조작한 검찰의 실체 quot 서영교의원 주기자 주진우라이브,nUcbG4i-9Rg,14738,618,5,2026-03-28T21:00:00Z
왜곡,1,김대호 quot 뉴이재명 왜곡 시켜놓고 조용한 이유가 있다 quot 김대호 뉴이재명 더불어민주당,pB9CTAl1LNk,236844,5791,200,2026-03-27T08:02:41Z
방법,0,이름 얼굴 물건만 있으면 상대의 온몸을 뒤틀리게 만드는 39 방법사 39 그녀가 돌아왔다 방법 재차의,l119xdJD-uI,1708780,7589,588,2021-08-11T08:12:23Z
갈등,1,홍경민 Hong Kyung Min 갈등 불후의명곡 레전드 Immortal Songs Legend KBS 140329 방송,cberp-KTTL0,3020,43,4,2025-11-04T11:20:41Z
왜곡,1,자백 유도 의혹 vs 왜곡 주장 quot 추가 녹취 있다 quot 뉴스 2026 3 30,CbkHFNio7_A,631,32,1,2026-03-30T12:20:53Z
전망,0,삼천당제약 주가전망 3월 31일 월요일 긴급속보 난리났습니다 필수시청 삼천당제약 삼천당제약주가 삼천당제약주가전망,Xh_4cviK2H0,2970,291,0,2026-03-31T04:45:06Z
후기,0,quot 점심값 아꼈다 quot 쏟아진 후기들 39 거지방 39 열풍 SBS 뉴스딱,YRuzjfMlODo,60385,327,129,2026-03-30T00:56:56Z
추천,0,2026년 현시점 가장 가성비 좋은 스마트폰 BEST5 비교 추천 비싼 갤럭시S26 안사도 됩니다 갤럭시 스마트폰추천 핸드폰추천,ksnOrxiwd9c,146360,1861,226,2026-02-10T03:44:53Z
강화,0,NO459 따스한봄날에 힐링주말별장 강화전원주택 강화도전원주택,afYVdC-zQJw,729,12,0,2026-03-30T07:31:08Z
반응,0,3S137 일본 반응 GCAP 폭망 소식에 F 2 소환,1G2Yj7iL4O0,20991,989,233,2026-03-28T08:45:32Z
논란,1,39 룰러 39 박재혁 탈세 논란 일파만파 quot 행정적 미숙 quot 해명 소셜픽 JTBC 아침 amp,Ju961yCTUvA,75095,712,1025,2026-03-31T00:23:28Z
나락,1,딘딘 DINDIN 이러면 안 될 거 아는데 너 앞에만 서면 나락 가사,f-S7TS_aIS0,7098794,25929,1058,2022-06-07T14:12:30Z
계획,0,전현무계획3 채널S 육성재 어머니 계획 차원이 다른 독보적인 용인의 도토리 요리 맛 24화,MN5Wcez2lvU,31820,381,26,2026-03-27T14:10:00Z
소개,0,KBS 가요무대에 소개된 사연 김용빈 가수님 노래로 치유받으시길요 국민주치의 김용빈 가수님 응원합니다,4j_JVkFmFB4,22924,1917,81,2026-03-30T14:01:15Z
의견,0,금양 2년 연속 의견 거절 결국 상장폐지 초읽기,4IAeZTvPkaE,5156,31,11,2026-03-28T04:30:09Z
왜곡,1,quot 얄팍한 편집 quot quot 집단 왜곡 quot 박상용 검사 녹취 후폭풍 김광일의입,9r5qLOQzVt8,14055,1088,48,2026-03-30T05:08:03Z
나락,1,지예은 나락,6fRPYRYMRkY,3721961,27573,951,2025-09-07T06:43:38Z
혐오,1,39 이들은 왜 중국 국기를 찢는가 39 혐중 논란의 중심에 선 청년들 BBC News 코리아,ZW1bIqDrBEo,1465350,83827,18376,2025-10-28T09:47:48Z
정리,0,주방 늘 깨끗하게 유지하는 법 7가지 주방정리,CD4--pltLls,3445771,24767,326,2024-01-11T12:03:37Z
결국,1,지드래곤 G DRAGON feat 로제 of BLACKPINK 결국 With out you MV,zaCT1yXNIMo,307839,3699,87,2020-07-14T19:12:09Z
근황,1,송하윤 학폭으로 나락간 그녀의 충격적인 근황,v5Tg8IM6htc,1511119,12581,2102,2025-06-16T09:15:11Z
드디어,0,포기하지 않으면 결국 되네요 드디어 에픽 5성 윤석민을,rL5KdmSJimg,12336,213,125,2026-03-30T07:00:00Z
차별,1,백인보다 더 하다는 동양인의 인종차별 standupcomedy standupcomedian 영어회화,cMlXY1jqPAk,7855784,86821,3331,2025-09-13T03:45:14Z
방법,0,감자 이미 심었어도 확인하세요 심는시기 씨감자 자르기 심는방법만 바꿔도 수확이 달라집니다,oZ0bOBRJRbE,1382,61,7,2026-03-30T21:30:03Z
의견,0,홍명보 의견에 정면 반박하는 설영우,L5c1LjgA2as,871267,8025,1453,2026-03-29T11:15:02Z
신기능,0,2026년 클립스튜디오 역대급 신기능,OXiy5fydtBE,21753,908,91,2026-01-30T09:00:00Z
방법,0,생강 싹틔우기 방법 이 방법이면 발아 성공,zed1np16twY,2436,51,9,2026-03-29T21:00:42Z
근황,1,영재 발굴단 미술편 흙수저 vs 금수저 근황,H2NVYxhc8w8,8225159,0,1514,2025-06-03T07:00:24Z
근황,1,악어의 놀이터 하차한 멤버들 근황,bInU_Bp72eo,1948679,23917,260,2025-08-08T13:09:16Z
후기,0,붉은사막 역대급 갓겜 똥겜 플탐 140시간이상 솔직 후기 광고아님,HexPyHVF6dk,14677,437,91,2026-03-30T13:32:45Z
후기,0,120시간 엔딩 후 솔직한 붉은사막 리뷰,VPxuB1psnco,86164,1715,483,2026-03-30T02:46:12Z
브이로그,0,혼자 상하이에서 8만원으로 연예인 체험하는 브이로그,v3NRhvRPB70,78341,1909,497,2026-03-30T15:43:06Z
신기능,0,아직도 일일이 보정하세요 역대급 변화 포토샵 2026 신기능 총정리,bUkm_qufXY0,1860,64,5,2025-12-26T08:00:46Z
공개,0,저 카이예요 카이 길거리에서 여학생에게 SNS 본계까지 공개했던 이유,c-2NkdapJ84,6973,175,12,2026-03-30T14:46:25Z
조작,1,quot 조작 기소 검사 생생한 음성으로 quot 공천 뇌물 2026 03 31 뉴스25 MBC,OuKT-RZO0Ow,46530,1400,265,2026-03-30T15:36:04Z
강화,0,강화도 최초 교회 132년 예배당이 잿더미로 박주성 CTS뉴스,qS4a46h3iYM,191820,1451,306,2025-12-24T06:03:45Z
입장,0,문이 열리는 순간 하객들 난리난 이유 신부입장 결혼식 신부입장 결혼식레전드 감동,hUk_LUI1Xmc,22340,70,0,2026-03-30T16:00:08Z
믹스,0,지커 상반기 출시임박 7X 보다 미니밴 믹스가 더 기대되는 이유 ZEEKR GENESIS 중국전기차,khC-RuasfHc,42724,660,129,2026-02-23T06:38:14Z
정보,0,3 건강 건강정보 50대 췌장암,JPct2slnKsc,2969373,44780,87,2025-09-10T02:50:01Z
폭로,1,폭로 6인의 진실 피고인을 진범으로 확신하는 검사 39 김홍창 39,Ql9lEaiaq44,1644,18,0,2023-09-07T03:02:28Z
정리,0,정리정돈 잘된 주방 되려면 이 15가지 물건부터 버리고 비우세요,oAHGvFEd1is,67928,871,20,2026-02-25T18:16:34Z
폭로,1,이재명 주범이어야 한다 박상용 검사 회유 녹취 폭로 shorts,EG7CzrqRum4,6401,130,9,2026-03-30T02:29:23Z
차별,1,39 당하고만 있을 줄 알았어 39 인종차별 39 역 39 으로 받아치자 뉴스다 JTBC News,_MTyKMg2MZ0,3841923,16480,7845,2024-03-06T06:44:54Z
조작,1,39 윤석열 정권 정치검찰 조작기소 의혹사건 진상규명 국정조사 특위 39 전체회의 끝까지LIVE MBC 중계방송 2026년 03월 31일,NYlRQu1xX3k,18871,836,52,2026-03-31T03:24:04Z
정보,0,두부를 매일 먹으면 사라지는 질병 5가지 건강정보 건강 두부 치매예방 다이어트,rcWy0HB6EzE,6511,634,1,2026-03-30T21:00:46Z
방법,0,딸치는법 top8,QWIajTa1gTY,921553,2104,100,2023-07-08T19:26:41Z
왜곡,1,재판소원 법왜곡죄 도입 수십 년 사법 체계 39 대개편 39 JTBC 아침 amp,wZgJoOd9WYo,14390,451,169,2026-03-11T23:05:56Z
드디어,0,미친 드디어 드디어 드디어 드디어 드디어 드디어 드디어 드디어,yfu3AxrOKqI,439247,12880,853,2025-12-11T10:43:14Z
의견,0,크큭티비 큭끌올 시청자 의견 KBS 방송,Y_rAPH5xgvA,3989,39,4,2025-05-31T13:39:30Z
반응,0,quot 당장 태워야 한다 quot 반응 폭발 정체불명 물체 도대체 뭐길래 KNN,GO2y_MAijo0,2226,22,3,2026-03-30T04:30:39Z
의견,0,최종의견 30년 지나면 사형선고가 없던 일이 된다 39 시효 39 의 모든 것 SBS 골라듣는 뉴스룸,lm7CS65KCPI,957,2,2,2023-04-04T04:03:46Z
사건의 전말,1,39 신안 39 에서 촬영하다가 실제 시체까지 발견한 레전드 영화 명량 김한민 감독의 데뷔작이자 미친 몰입감을 보여주는 명작 스릴러,AFiVD7uomv8,1462964,8237,511,2024-06-22T01:00:04Z
신기능,0,포토샵 신기능 조져보기 2026년 1월 업데이트,ik50GiKwNHU,3109,74,7,2026-01-28T09:53:15Z
왜곡,1,39 법왜곡죄 실화냐 39 침통 조희대 취재진 보더니 뉴스 zip MBC뉴스,Q9U-nnUgNCs,254489,5554,1968,2026-03-14T01:00:34Z
조작,1,고작 2천에 팔아버린 우정 조작 출근후리뷰,dBO-qYKD3H8,3418,25,0,2025-07-19T08:00:44Z
실체,1,quot 내 사위가 연쇄살인마 quot 성실한 줄 알았던 예비 사위 실체 l 히든아이 l MBCevery1 l shorts,8fmHrfcPgA0,873,6,2,2026-03-31T01:30:10Z
폭로,1,이이경 사생활 폭로자 누군가와 나눈 메시지가 수상한 정황 지금이뉴스 YTN,p15IMYcM2cI,38741,84,120,2025-11-28T01:42:24Z
차별,1,해외에서 중국인으로 오해 받거나 인종차별 받았을 때 현지인 긁는 방법,p_ddjnU0Q6U,8423784,163251,4771,2025-02-24T09:53:56Z
폭로,1,현장영상 quot 제가 대꾸 안 하니까 갑자기 quot 증인이 폭로한 노상원 39 본모습 39 JTBC News,cl80Vy0GwpU,34124,535,61,2025-12-04T09:33:50Z
전망,0,SK하이닉스 주가 전망 quot 긴급 quot 계속되는 폭락흐름 지지선 이탈은 저가매수 기회가 맞습니다 지금구간 하락에 흔들리지마시고 제대로 추가매수타점 준비하시길 바랍니다 sk하이닉스,vl802ponfrI,1877,123,0,2026-03-31T00:15:07Z
믹스,0,신규 요원 믹스 출시 요원 업데이트 맵 업데이트와 로테이션 변경 신규 모드 추가 등 v12 05패치 패치노트 하이라이트 발로란트,bfswiM8TAaI,58136,1659,417,2026-03-17T13:01:16Z
나락,1,이누야샤 나락 TMI,8mktllr-f1Y,535059,8167,256,2025-02-18T05:31:57Z
